Index,ID,Name,Type
2755,MG_335_MONOMER,"GTP-binding protein engB, putative",mature
2756,MG_516_MONOMER,,mature
2757,MG_517_MONOMER,"glycosyl transferase, group 2 family protein",mature
2758,MG_336_MONOMER,cysteine desulfurase,mature
2759,MG_337_MONOMER,,mature
2760,MG_338_MONOMER,"lipoprotein, putative",mature
2761,MG_339_MONOMER,"recombination protein, strand exchange",mature
2762,MG_340_MONOMER,"DNA-directed RNA polymerase, beta subunit",mature
2763,MG_341_MONOMER,"DNA-directed RNA polymerase, beta subunit",mature
2764,MG_342_MONOMER,NADPH-dependent FMN reductase domain protein,mature
2765,MG_343_MONOMER,,mature
2766,MG_344_MONOMER,"hydrolase, Putative esterase/lipase 3",mature
2767,MG_345_MONOMER,isoleucyl-tRNA synthetase,mature
2768,MG_346_MONOMER,23S rRNA methyltransferase; U2552,mature
2769,MG_347_MONOMER,tRNA (guanine-N(7)-)-methyltransferase,mature
2770,MG_348_MONOMER,"lipoprotein, putative",mature
2771,MG_349_MONOMER,Replication initiation/membrane attachment protein,mature
2772,MG_350_MONOMER,,mature
2773,MG_521_MONOMER,"membrane protein, putative",mature
2774,MG_351_MONOMER,inorganic pyrophosphatase,mature
2775,MG_352_MONOMER,Holliday junction endonuclease,mature
2776,MG_353_MONOMER,"DNA-binding protein HU, putative",mature
2777,MG_354_MONOMER,,mature
2778,MG_355_MONOMER,"ATP-dependent Clp protease, ATPase subunit",mature
2779,MG_356_MONOMER,"choline/ethanolamine kinase, putative",mature
2780,MG_357_MONOMER,acetate kinase,mature
2781,MG_358_MONOMER,Holliday junction DNA helicase,mature
2782,MG_359_MONOMER,Holliday junction DNA helicase RuvB,mature
2783,MG_360_MONOMER,ImpB/MucB/SamB family protein,mature
2784,MG_361_MONOMER,ribosomal protein L10,mature
2785,MG_362_MONOMER,ribosomal protein L7/L12,mature
2786,MG_363_MONOMER,ribosomal protein L32,mature
2787,MG_522_MONOMER,ribosomal protein S20,mature
2788,MG_364_MONOMER,Replication initiation/membrane attachment protein,mature
2789,MG_365_MONOMER,methionyl-tRNA formyltransferase,mature
2790,MG_366_MONOMER,,mature
2791,MG_367_MONOMER,ribonuclease III,mature
2792,MG_368_MONOMER,fatty acid/phospholipid synthesis protein PlsX,mature
2793,MG_369_MONOMER,DAK2 phosphatase domain protein,mature
2794,MG_370_MONOMER,"23S rRNA pseudouridine synthase; U1911, U1915, U1917",mature
2795,MG_371_MONOMER,DHH family protein,mature
2796,MG_372_MONOMER,thiamine biosynthesis/tRNA modification protein ThiI,mature
2797,MG_373_MONOMER,,mature
2798,MG_374_MONOMER,,mature
2799,MG_375_MONOMER,threonyl-tRNA synthetase,mature
2800,MG_376_MONOMER,,mature
2801,MG_377_MONOMER,,mature
2802,MG_378_MONOMER,arginyl-tRNA synthetase,mature
2803,MG_379_MONOMER,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,mature
2804,MG_380_MONOMER,methyltransferase GidB,mature
2805,MG_381_MONOMER,,mature
2806,MG_382_MONOMER,uridine kinase,mature
2807,MG_383_MONOMER,"NH(3)-dependent NAD+ synthetase, putative",mature
2808,MG_384_MONOMER,GTPase1 Obg,mature
2809,MG_524_MONOMER,,mature
2810,MG_385_MONOMER,glycerophosphoryl diester phosphodiesterase family protein,mature
2811,MG_386_MONOMER,P200 protein,mature
2812,MG_387_MONOMER,GTP-binding protein Era,mature
2813,MG_388_MONOMER,Putative metalloprotease,mature
2814,MG_389_MONOMER,,mature
2815,MG_390_MONOMER,"toxin ABC transporter, ATP-binding/permease protein",mature
2816,MG_391_MONOMER,cytosol aminopeptidase,mature
2817,MG_392_MONOMER,chaperonin,mature
2818,MG_393_MONOMER,"chaperonin, 10 kDa",mature
2819,MG_394_MONOMER,serine hydroxymethyltransferase,mature
2820,MG_395_MONOMER,"lipoprotein, putative",mature
2821,MG_396_MONOMER,ribose 5-phosphate isomerase B,mature
2822,MG_397_MONOMER,,mature
2823,MG_398_MONOMER,"ATP synthase F1, epsilon subunit",mature
2824,MG_399_MONOMER,"ATP synthase F1, beta subunit",mature
2825,MG_400_MONOMER,"ATP synthase F1, gamma subunit",mature
2826,MG_401_MONOMER,"ATP synthase F1, alpha subunit",mature
2827,MG_402_MONOMER,"ATP synthase F1, delta subunit",mature
2828,MG_403_MONOMER,"ATP synthase F0, B subunit",mature
2829,MG_404_MONOMER,"ATP synthase F0, C subunit",mature
2830,MG_405_MONOMER,"ATP synthase F0, A subunit",mature
2831,MG_406_MONOMER,,mature
2832,MG_407_MONOMER,enolase,mature
2833,MG_408_MONOMER,methionine-S-sulfoxide reductase,mature
2834,MG_409_MONOMER,"phosphate transport system regulatory protein PhoU, putative",mature
2835,MG_410_MONOMER,"phosphate ABC transporter, ATP-binding protein",mature
2836,MG_411_MONOMER,"phosphate ABC transporter, permease protein PstA",mature
2837,MG_412_MONOMER,"phosphate ABC transporter, substrate-binding protein",mature
2838,MG_414_MONOMER,,mature
2839,MG_525_MONOMER,,mature
2840,MG_417_MONOMER,ribosomal protein S9,mature
2841,MG_418_MONOMER,ribosomal protein L13,mature
2842,MG_419_MONOMER,"DNA polymerase III, subunit gamma and tau",mature
2843,MG_421_MONOMER,"excinuclease ABC, A subunit",mature
2844,MG_422_MONOMER,,mature
2845,MG_423_MONOMER,metallo-beta-lactamase superfamily protein,mature
2846,MG_424_MONOMER,ribosomal protein S15,mature
2847,MG_425_MONOMER,ATP-dependent RNA helicase,mature
2848,MG_426_MONOMER,ribosomal protein L28,mature
2849,MG_427_MONOMER,osmotically inducible peroxidase,mature
2850,MG_428_MONOMER,"LuxR bacterial regulatory protein, putative",mature
2851,MG_429_MONOMER,"PTS system, E1",mature
2852,MG_430_MONOMER,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",mature
2853,MG_431_MONOMER,triosephosphate isomerase,mature
2854,MG_432_MONOMER,"membrane protein, putative",mature
2855,MG_433_MONOMER,translation elongation factor Ts,mature
2856,MG_434_MONOMER,uridylate kinase,mature
2857,MG_435_MONOMER,ribosome recycling factor,mature
2858,MG_437_MONOMER,phosphatidate cytidylyltransferase,mature
2859,MG_438_MONOMER,type I restriction modification DNA specificity domain protein,mature
2860,MG_439_MONOMER,"lipoprotein, putative",mature
2861,MG_440_MONOMER,"lipoprotein, putative",mature
2862,MG_441_MONOMER,,mature
2863,MG_442_MONOMER,ribosomal biogenesis GTPase,mature
2864,MG_443_MONOMER,"membrane protein, putative",mature
2865,MG_444_MONOMER,ribosomal protein L19,mature
2866,MG_445_MONOMER,tRNA (guanine-N1)-methyltransferase,mature
2867,MG_446_MONOMER,ribosomal protein S16,mature
2868,MG_447_MONOMER,multidrug efflux pump,mature
2869,MG_448_MONOMER,methionine-R-sulfoxide reductase,mature
2870,MG_449_MONOMER,"conserved hypothetical protein, authentic frameshift",mature
2871,MG_450_MONOMER,degV family protein,mature
2872,MG_451_MONOMER,translation elongation factor Tu,mature
2873,MG_452_MONOMER,"membrane protein, putative",mature
2874,MG_453_MONOMER,UTP-glucose-1-phosphate uridylyltransferase,mature
2875,MG_454_MONOMER,thiol-dependent peroxidase,mature
2876,MG_455_MONOMER,tyrosyl-tRNA synthetase,mature
2877,MG_456_MONOMER,,mature
2878,MG_457_MONOMER,ATP-dependent metalloprotease FtsH,mature
2879,MG_458_MONOMER,hypoxanthine phosphoribosyltransferase,mature
2880,MG_459_MONOMER,"putative 2-C-methyl-D-erythritol-2,4-cyclodiphosphate synthase",mature
2881,MG_460_MONOMER,L-lactate dehydrogenase/malate dehydrogenase,mature
2882,MG_461_MONOMER,HD domain protein,mature
2883,MG_462_MONOMER,glutamyl-tRNA synthetase,mature
2884,MG_463_MONOMER,dimethyladenosine transferase,mature
2885,MG_464_MONOMER,inner-membrane protein insertion factor,mature
2886,MG_465_MONOMER,ribonuclease P protein component,mature
2887,MG_466_MONOMER,ribosomal protein L34,mature
2888,MG_467_MONOMER,"salivaricin A ABC transporter, ATP-binding protein",mature
2889,MG_468_MONOMER,"salivaricin A ABC transporter, permease protein",mature
2890,MG_526_MONOMER,"salivaricin A ABC transporter, ATP-binding protein",mature
2891,MG_469_MONOMER,chromosomal replication initiator protein DnaA,mature
2892,MG_470_MONOMER,CobQ/CobB/MinD/ParA nucleotide binding domain,mature
2893,MG_001_MONOMER,"DNA polymerase III, beta subunit",inactivated
2894,MG_002_MONOMER,DnaJ domain protein,inactivated
2895,MG_003_MONOMER,"DNA gyrase, B subunit",inactivated
2896,MG_004_MONOMER,"DNA gyrase, A subunit",inactivated
2897,MG_005_MONOMER,seryl-tRNA synthetase,inactivated
2898,MG_006_MONOMER,thymidylate kinase,inactivated
2899,MG_007_MONOMER,"DNA polymerase III delta prime subunit, putative",inactivated
2900,MG_008_MONOMER,tRNA modification GTPase TrmE,inactivated
2901,MG_009_MONOMER,deoxyribonuclease,inactivated
2902,MG_010_MONOMER,DNA primase-related protein,inactivated
2903,MG_011_MONOMER,,inactivated
2904,MG_012_MONOMER,alpha-L-glutamate ligase,inactivated
2905,MG_013_MONOMER,methylenetetrahydrofolate dehydrogenase/methylenetetrahydrofolate cyclohydrolase,inactivated
2906,MG_014_MONOMER,"multidrug ABC transporter, ATP-binding/permease protein",inactivated
2907,MG_015_MONOMER,"multidrug ABC transporter, ATP-binding/permease protein",inactivated
2908,MG_018_MONOMER,SNF2 family helicase putative,inactivated
2909,MG_019_MONOMER,chaperone protein DnaJ,inactivated
2910,MG_020_MONOMER,proline iminopeptidase,inactivated
2911,MG_021_MONOMER,methionyl-tRNA synthetase,inactivated
2912,MG_022_MONOMER,"DNA-directed RNA polymerase, delta subunit",inactivated
2913,MG_023_MONOMER,"fructose-1,6-bisphosphate aldolase, class II",inactivated
2914,MG_024_MONOMER,GTP-binding protein YchF,inactivated
2915,MG_025_MONOMER,Beta-glycosyl transferase,inactivated
2916,MG_026_MONOMER,translation elongation factor P,inactivated
2917,MG_027_MONOMER,transcription termination/antitermination protein NusB,inactivated
2918,MG_028_MONOMER,,inactivated
2919,MG_029_MONOMER,DJ-1/PfpI family protein,inactivated
2920,MG_030_MONOMER,uracil phosphoribosyltransferase,inactivated
2921,MG_031_MONOMER,"DNA polymerase III, alpha subunit, Gram-positive type",inactivated
2922,MG_032_MONOMER,,inactivated
2923,MG_033_MONOMER,glycerol uptake facilitator,inactivated
2924,MG_034_MONOMER,thymidine kinase,inactivated
2925,MG_035_MONOMER,histidyl-tRNA synthetase,inactivated
2926,MG_036_MONOMER,aspartyl-tRNA synthetase,inactivated
2927,MG_037_MONOMER,nicotinate phosphoribosyltransferase,inactivated
2928,MG_038_MONOMER,glycerol kinase,inactivated
2929,MG_039_MONOMER,"FAD-dependent glycerol-3-phosphate dehydrogenase, putative",inactivated
2930,MG_040_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, substrate binding protein",inactivated
2931,MG_041_MONOMER,"PTS system, HPr",inactivated
2932,MG_042_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, ATP-binding protein, putative",inactivated
2933,MG_043_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, permease protein, putative",inactivated
2934,MG_044_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, permease protein, putative",inactivated
2935,MG_045_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, spermidine/putrescine binding protein, putative",inactivated
2936,MG_046_MONOMER,metalloendopeptidase,inactivated
2937,MG_047_MONOMER,S-adenosylmethionine synthetase,inactivated
2938,MG_048_MONOMER,signal recognition particle protein,inactivated
2939,MG_049_MONOMER,purine nucleoside phosphorylase,inactivated
2940,MG_050_MONOMER,deoxyribose-phosphate aldolase,inactivated
2941,MG_051_MONOMER,pyrimidine-nucleoside phosphorylase,inactivated
2942,MG_052_MONOMER,cytidine deaminase,inactivated
2943,MG_053_MONOMER,"phosphoglucomutase/phosphomannomutase, putative",inactivated
2944,MG_054_MONOMER,"transcription antitermination protein NusG, putative",inactivated
2945,MG_055_MONOMER,"preprotein translocase, SecE subunit",inactivated
2946,MG_473_MONOMER,ribosomal protein L33 type 2,inactivated
2947,MG_474_MONOMER,,inactivated
2948,MG_056_MONOMER,tetrapyrrole (corrin/porphyrin) methylase protein,inactivated
2949,MG_057_MONOMER,small primase-like protein,inactivated
2950,MG_058_MONOMER,ribose-phosphate pyrophosphokinase,inactivated
2951,MG_059_MONOMER,SsrA-binding protein,inactivated
2952,MG_060_MONOMER,glycosyl transferase,inactivated
2953,MG_061_MONOMER,Mycoplasma MFS transporter,inactivated
2954,MG_062_MONOMER,"PTS system, fructose-specific IIABC component",inactivated
2955,MG_063_MONOMER,"1-phosphofructokinase, putative",inactivated
2956,MG_064_MONOMER,"ABC transporter, permease protein, putative",inactivated
2957,MG_065_MONOMER,"ABC transporter, ATP-binding protein",inactivated
2958,MG_066_MONOMER,transketolase,inactivated
2959,MG_067_MONOMER,"lipoprotein, putative",inactivated
2960,MG_068_MONOMER,"lipoprotein, putative",inactivated
2961,MG_069_MONOMER,"PTS system, glucose-specific IIABC component",inactivated
2962,MG_070_MONOMER,ribosomal protein S2,inactivated
2963,MG_071_MONOMER,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",inactivated
2964,MG_072_MONOMER,"preprotein translocase, SecA subunit",inactivated
2965,MG_073_MONOMER,"excinuclease ABC, B subunit",inactivated
2966,MG_074_MONOMER,,inactivated
2967,MG_075_MONOMER,116 kDa surface antigen,inactivated
2968,MG_076_MONOMER,,inactivated
2969,MG_077_MONOMER,"oligopeptide ABC transporter, permease protein",inactivated
2970,MG_078_MONOMER,"oligopeptide ABC transporter, permease protein",inactivated
2971,MG_079_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",inactivated
2972,MG_080_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",inactivated
2973,MG_081_MONOMER,ribosomal protein L11,inactivated
2974,MG_082_MONOMER,ribosomal protein L1,inactivated
2975,MG_083_MONOMER,peptidyl-tRNA hydrolase,inactivated
2976,MG_084_MONOMER,tRNA(Ile)-lysidine synthetase,inactivated
2977,MG_085_MONOMER,HPr(Ser) kinase/phosphatase,inactivated
2978,MG_086_MONOMER,prolipoprotein diacylglyceryl transferase,inactivated
2979,MG_087_MONOMER,ribosomal protein S12,inactivated
2980,MG_088_MONOMER,ribosomal protein S7,inactivated
2981,MG_089_MONOMER,translation elongation factor G,inactivated
2982,MG_090_MONOMER,ribosomal protein S6,inactivated
2983,MG_091_MONOMER,single-strand binding protein family,inactivated
2984,MG_092_MONOMER,ribosomal protein S18,inactivated
2985,MG_093_MONOMER,ribosomal protein L9,inactivated
2986,MG_094_MONOMER,replicative DNA helicase,inactivated
2987,MG_095_MONOMER,"lipoprotein, putative",inactivated
2988,MG_096_MONOMER,,inactivated
2989,MG_097_MONOMER,"uracil-DNA glycosylase, putative",inactivated
2990,MG_098_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, C subunit",inactivated
2991,MG_099_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, A subunit",inactivated
2992,MG_100_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit",inactivated
2993,MG_101_MONOMER,Uncharacterized HTH-type transcriptional regulator,inactivated
2994,MG_102_MONOMER,thioredoxin-disulfide reductase,inactivated
2995,MG_103_MONOMER,,inactivated
2996,MG_476_MONOMER,"preprotein translocase, SecG subunit",inactivated
2997,MG_104_MONOMER,ribonuclease R,inactivated
2998,MG_105_MONOMER,putative DNA integrity scanning protein,inactivated
2999,MG_106_MONOMER,peptide deformylase,inactivated
3000,MG_107_MONOMER,guanylate kinase,inactivated
3001,MG_108_MONOMER,"Ser/Thr protein phosphatase 2C, putative",inactivated
3002,MG_109_MONOMER,"serine/threonine protein kinase, putative",inactivated
3003,MG_110_MONOMER,ribosome small subunit-dependent GTPase A,inactivated
3004,MG_111_MONOMER,glucose-6-phosphate isomerase,inactivated
3005,MG_112_MONOMER,ribulose-phosphate 3-epimerase,inactivated
3006,MG_113_MONOMER,asparaginyl-tRNA synthetase,inactivated
3007,MG_114_MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,inactivated
3008,MG_115_MONOMER,competence/damage-inducible protein CinA domain protein,inactivated
3009,MG_116_MONOMER,,inactivated
3010,MG_117_MONOMER,,inactivated
3011,MG_118_MONOMER,UDP-glucose 4-epimerase,inactivated
3012,MG_119_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, ATP-binding protein",inactivated
3013,MG_120_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",inactivated
3014,MG_121_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",inactivated
3015,MG_122_MONOMER,DNA topoisomerase I,inactivated
3016,MG_123_MONOMER,arginine deaminasse,inactivated
3017,MG_124_MONOMER,thioredoxin,inactivated
3018,MG_125_MONOMER,"Cof-like hydrolase, putative",inactivated
3019,MG_126_MONOMER,tryptophanyl-tRNA synthetase,inactivated
3020,MG_127_MONOMER,Spx subfamily protein,inactivated
3021,MG_128_MONOMER,"inorganic polyphosphate/ATP-NAD kinase, probable",inactivated
3022,MG_129_MONOMER,Putative phosphotransferase enzyme glucose-specific IIB component,inactivated
3023,MG_130_MONOMER,,inactivated
3024,MG_131_MONOMER,hypothetical protein,inactivated
3025,MG_132_MONOMER,purine nucleoside phosphoramidase,inactivated
3026,MG_133_MONOMER,"membrane protein, putative",inactivated
3027,MG_134_MONOMER,,inactivated
3028,MG_135_MONOMER,"membrane protein, putative",inactivated
3029,MG_136_MONOMER,lysyl-tRNA synthetase,inactivated
3030,MG_137_MONOMER,UDP-galactopyranose mutase,inactivated
3031,MG_138_MONOMER,Translation elongation factor 4,inactivated
3032,MG_139_MONOMER,ribonuclease J,inactivated
3033,MG_140_MONOMER,putative ATP-dependent helicase,inactivated
3034,MG_141_MONOMER,transcription termination factor NusA,inactivated
3035,MG_477_MONOMER,,inactivated
3036,MG_142_MONOMER,translation initiation factor IF-2,inactivated
3037,MG_143_MONOMER,ribosome-binding factor A,inactivated
3038,MG_144_MONOMER,,inactivated
3039,MG_145_MONOMER,riboflavin biosynthesis protein RibF,inactivated
3040,MG_146_MONOMER,UPF0053 protein,inactivated
3041,MG_147_MONOMER,"membrane protein, putative",inactivated
3042,MG_148_MONOMER,,inactivated
3043,MG_149_MONOMER,"lipoprotein, putative",inactivated
3044,MG_478_MONOMER,,inactivated
3045,MG_150_MONOMER,ribosomal protein S10,inactivated
3046,MG_151_MONOMER,ribosomal protein L3,inactivated
3047,MG_152_MONOMER,ribosomal protein L4/L1 family,inactivated
3048,MG_153_MONOMER,ribosomal protein L23,inactivated
3049,MG_154_MONOMER,ribosomal protein L2,inactivated
3050,MG_155_MONOMER,ribosomal protein S19,inactivated
3051,MG_156_MONOMER,ribosomal protein L22,inactivated
3052,MG_157_MONOMER,ribosomal protein S3,inactivated
3053,MG_158_MONOMER,ribosomal protein L16,inactivated
3054,MG_159_MONOMER,ribosomal protein L29,inactivated
3055,MG_160_MONOMER,ribosomal protein S17,inactivated
3056,MG_161_MONOMER,ribosomal protein L14,inactivated
3057,MG_162_MONOMER,ribosomal protein L24,inactivated
3058,MG_163_MONOMER,ribosomal protein L5,inactivated
3059,MG_164_MONOMER,ribosomal protein S14,inactivated
3060,MG_165_MONOMER,ribosomal protein S8,inactivated
3061,MG_166_MONOMER,ribosomal protein L6,inactivated
3062,MG_167_MONOMER,ribosomal protein L18,inactivated
3063,MG_168_MONOMER,ribosomal protein S5,inactivated
3064,MG_169_MONOMER,ribosomal protein L15,inactivated
3065,MG_170_MONOMER,"preprotein translocase, SecY subunit",inactivated
3066,MG_171_MONOMER,adenylate kinase,inactivated
3067,MG_172_MONOMER,"methionine aminopeptidase, type I",inactivated
3068,MG_173_MONOMER,translation initiation factor IF-1,inactivated
3069,MG_174_MONOMER,ribosomal protein L36,inactivated
